text,target
Bắt Phát Đạt ph xây lại trung tâm TDTT đã r ms tíh tiếp.,Bắt Phát Đạt phải xây lại trung tâm thể dục thể thao đã rồi mới tính tiếp.
ừm nm xin phép ns thẳng là giữ nguyên cái khu ds nhé còn hok thì lm khu côg viên chứ lm ơn đừng lm chung cư nx cái khu q10 n ch đủ đông hay zì,ừm nhưng mà xin phép nói thẳng là giữ nguyên cái khu đó nhé còn không thì làm khu công viên chứ làm ơn đừng làm chung cư nữa cái khu quận 10 nó chưa đủ đông hay gì
BK ở tít dưới đók màk bị bứng thì chắc lúc ds mấy cơ sở nội thành của mấy trg ĐH bị lủm ht cả.,Bách Khoa ở tít dưới đó mà bị bứng thì chắc lúc đó mấy cơ sở nội thành của mấy trường Đại học bị lủm hết cả.
"Vẫn còn nh trg cs đất ở Q1, Q3, Q10, Q5 màk hốt ht thì đúng bê tông hoá cả cái TP là ngày k xa","Vẫn còn nhiều trường có đất ở Quận 1, Quận 3, Quận 10, Quận 5 mà hốt hết thì đúng bê tông hoá cả cái Thành phố là ngày không xa"
Huhu DHV tuii hc ở đók mak k zô gặp Ki Bông dc 😭,Huhu Đại học Vinh tui học ở đó mà không vô gặp Ki Bông được 😭
kkk khúc đók tui đăng chs chs nên cg ghi vội hehe =))))),kkk khúc đó tui đăng chơi chơi nên cũng ghi vội hehe =)))))
trừi ưi đọc k kĩ nên tưởng ở BK HN mak cứ thắc mắc nay ik mấy vòng lận mak k gặp dc CONGB nhỉ =)))))))))))),trời ơi đọc không kĩ nên tưởng ở Bách Khoa Hà Nội mà cứ thắc mắc nay đi mấy vòng lận mà không gặp được CONGB nhỉ =))))))))))))
zạ này của một b fan lm gift phát cho cban lên hát lúc mak CONGB ch tới í ạaa.,dạ này của một bạn fan làm gift phát cho các bạn lên hát lúc mà CONGB chưa tới ý ạ.
"mìnk hông rõ là bn cs phát hông nx, này mk lấy của bn mik chụp ké thuii","mình không rõ là bạn có phát không nữa, này mình lấy của bạn mình chụp ké thôi"
cs tận 3 CONGB ở Bách Khoa,có tận 3 CONGB ở Bách Khoa
"nay ổng đẹp lắm bà oiiiiiiiii, siu đã huhu","nay ổng đẹp lắm bà ơi, siêu đã huhu"
HỘP QUÀ CỦA TÔI ?,HỘP QUÀ CỦA TÔI ?
"nay trg bà lm gian hàng tuyển sinh ở Bách Khoa áaa, mời CONGB về heheee, wa đãaa","nay trường bà làm gian hàng tuyển sinh ở Bách Khoa á, mời CONGB về hehe, quá đã"
tr ơi tiếc qa bị bắt về sớm huhuuu,trời ơi tiếc quá bị bắt về sớm huhu
bên trg cs congb thật k bn,bên trong có congb thật không bạn
lm s có dc hộp đók zậyyyy,làm sao có được hộp đó vậy
hihi nhả vía nhả víaaaa,hihi nhả vía nhả vía
Nàm s để cs đc thứ xinhh nady,Làm sao để có được thứ xinh này
Ở đâu z b h còn k 😭😭😭,Ở đâu vậy bạn giờ còn không 😭😭😭
năm 4 thì chắc đg ik thực tập thg thì trg ngày sẽ bận gảnk vào buổi tối,năm 4 thì chắc đang đi thực tập thường thì trong ngày sẽ bận rảnh vào buổi tối
nếu bn nam để b chủ động nh thì nên xem xét lại nhé vs lại 2 b cg nên trao đổi,nếu bạn nam để bạn chủ động nhiều thì nên xem xét lại nhé với lại 2 bạn cũng nên trao đổi
nếu cs bận thì nhắn nhau 1 câu hay voice cx kh mất tg mấy đâu.,nếu có bận thì nhắn nhau 1 câu hay voice cũng không mất thời gian mấy đâu.
k 1 lần là qá đủ,không 1 lần là quá đủ
Chúc bro thành côg trc khi ae tàn tạ,Chúc bro thành công trước khi anh em tàn tạ
đã từng bị zaiiii bk trêu đùa tc dm?,đã từng bị trai bách khoa trêu đùa tình cảm địt mẹ?
shao mấy b ghét zaiiii Bách Khoa z cs bn kia bjk mik hc Bách Khoa thì ghost mik lunnn,sao mấy bạn ghét trai Bách Khoa thế có bạn kia biết mình học Bách Khoa thì ghost mình luôn
chx kịp tung chiêu,chưa kịp tung chiêu
ai tệ thì mik kệ,ai tệ thì mình kệ
"ý là zai hust tệ thì th nhé lun , gặp ph mấy a viện điện nx thì coi như đời xog…","ý là trai bách khoa tệ thì thôi nhé luôn , gặp phải mấy anh viện điện nữa thì coi như đời xong…"
zai bk cs this cs that chứ =)),trai bách khoa có this có that chứ =))
đág lẽ nên trừng phạt ôg đấy th,đáng lẽ nên trừng phạt ông đấy thôi
😶 ko lq nhma a ri viu bách khoa ik ạk,😶 không liên quan nhưng mà anh review bách khoa đi ạ
chả z t bị dzai bk cắm sừng 🥰,chả thế tôi bị trai bách khoa cắm sừng 🥰
Ô chỉ ms ghost th hả😿 tôi cbi lên phốt cho trg bn sáng nhất hậu Tết,Ô chỉ mới ghost thôi hả😿 tôi chuẩn bị lên phốt cho trường bạn sáng nhất hậu Tết
Hài vler hust nh đụt vs nerd nên ng ta né chiêu trc =))),Hài vãi lồn bách khoa nhiều đụt với nerd nên người ta né chiêu trước =)))
"T thì ch gặp nh, ms gặp 1 b cùng tuổi hok hust thui.","Tôi thì chưa gặp nhiều, mới gặp 1 bạn cùng tuổi học bách khoa thôi."
N match t,Nó match tôi
t nhắn xg n cứ ra vẻ trịch thượng ấy🤡 Trg khi cái ngành n hok thì điểm thi tn của t ở thời điểm ds cx dư để xét vào (t hc luật nhg t dân tnhien,tôi nhắn xong nó cứ ra vẻ trịch thượng ấy🤡 Trong khi cái ngành nó học thì điểm thi tốt nghiệp của tôi ở thời điểm đó cũng dư để xét vào (tôi học luật nhưng tôi dân tự nhiên
thi đh khối A01) Xog cái n ghost k muốn nch vs t nx lun🙏,thi đại học khối A01) Xong cái nó ghost không muốn nói chuyện với tôi nữa luôn🙏
chuyên mục tự bóc phốt ny của tlee,chuyên mục tự bóc phốt người yêu của tlee
"T cs crs ôg ah BK năm 4, mỗi ngày đều nt màk nt dài phết, nma thi thoảng 1 2 tiếng ms rep, màk ổng hok nh lắm.","Tôi có crush ông anh Bách Khoa năm 4, mỗi ngày đều nhắn tin mà nhắn tin dài phết, nhưng mà thi thoảng 1 2 tiếng mới reply, mà ổng học nhiều lắm."
Zai BK dl nh thế hả b=)),Trai Bách Khoa dính lồn nhiều thế hả bạn=))
Hc viện Tc - AOF,Học viện Tài Chính - AOF
Nên mỗi lần t chx chắc chắn về điều zì hoặc kảm thấy nghi ngờ về điều j t sẽ ik khoe khắp mặt trận để ôg zời lấy ik z là t khỏi p đắn đo mệt.,Nên mỗi lần tôi chưa chắc chắn về điều gì hoặc cảm thấy nghi ngờ về điều gì tôi sẽ đi khoe khắp mặt trận để ông trời lấy đi thế là tôi khỏi phải đắn đo mệt.
Khoe sự tìm ziệc khó khăn của khoá 2004,Khoe sự tìm việc khó khăn của khoá 2004
Khoe sự nghèo khổ =))),Khoe sự nghèo khổ =)))
"t4 ngày 11/3/2026 thi khảo sát , dm lm ơn lấy ik","thứ 4 ngày 11/3/2026 thi khảo sát , địt mẹ làm ơn lấy đi"
Trg Đh Bách Khoa - ĐHĐN 🙏,Trường Đại Học Bách Khoa - Đại học Đà Nẵng 🙏
Đh Hàng Hải Ziệt Nam - VMU,Đại học Hàng Hải Việt Nam - VMU
Toi khoe cái bụng mỡ quài ts ….,Tôi khoe cái bụng mỡ hoài tại sao ….
Đh Khoa hc Xã hội và Nhân văn - ĐHQGHCM cơ sở Thủ Đức =))),Đại học Khoa học Xã hội và Nhân văn - Đại học Quốc gia Thành phố Hồ Chí Minh cơ sở Thủ Đức =)))
Đh Kte - Luật ĐHQGHCM,Đại học Kinh tế - Luật Đại học Quốc gia Thành phố Hồ Chí Minh
Đág buồn nhất là.,Đáng buồn nhất là.
Thg đók lăng nhăng với c đók.,Thằng đó lăng nhăng với con đó.
Xog c đók tưởng mìnk đặc biệt dzới thg đók lắm.,Xong con đó tưởng mình đặc biệt với thằng đó lắm.
Rùi h xg tk đók lại dg ik than vãn chán.,Rồi giờ xong thằng đó lại đang đi than vãn chán.
R bảo cs ct cug bt.. yêu đương vcl.,Rồi bảo có chia tay cũng bình thường.. yêu đương vãi cả lồn.
kì thi THPTQG,kỳ thi Trung học phổ thông quốc gia
"3 điểm toán, ko hiểu cách lm toán, kh nghe đc listening ielts, ko đọc đc reading, ko ns đc speaking, hông vt đc writing","3 điểm toán, không hiểu cách làm toán, không nghe được listening ielts, không đọc được reading, không nói được speaking, không viết được writing"
Top 8 kảm ơn,Top 8 cảm ơn
Đh Mỹ Thuật Côg Nghiệp - MTCN,Đại học Mỹ Thuật Công Nghiệp - MTCN
Đh Ngoại ngữ - ĐHQGHN,Đại học Ngoại ngữ - Đại học Quốc gia Hà Nội
hahaha mk nghèo lắm nek,hahaha mình nghèo lắm nè
Mk cs khoe ny đâu,Mình có khoe người yêu đâu
"Mấy dh nc ngoài nhìn và lơ :))) vào mấy dh nc ngoài ms thấy n rộng vch, n cổ kính n đẹp.","Mấy đại học nước ngoài nhìn và lơ :))) vào mấy đại học nước ngoài mới thấy nó rộng vãi chưởng, nó cổ kính nó đẹp."
Ts trg xa trung tâm lại khó thu hút sv giỏi đh là thi vào mak,Tại sao trường xa trung tâm lại khó thu hút sinh viên giỏi đại học là thi vào mà
ko giỏi thì ko cs cửa zô chứ cs chuyện trg xa là chê hả,không giỏi thì không có cửa vô chứ có chuyện trường xa là chê hả
Ở Nhật cs ĐH Tokyo cs 2 campus chình ình trg nội đô th chứ mấy trg côg khác cx ik xa tít tắp =]],Ở Nhật có Đại học Tokyo có 2 campus chình ình trong nội đô thôi chứ mấy trường công khác cũng đi xa tít tắp =]]
th ba cái tk BDS lạ j sv chỉ 20% hok tập thg trú ở cs1 đa phần là lab và côg tác sv,thôi ba cái thằng bất động sản lạ gì sinh viên chỉ 20% học tập thường trú ở cơ sở 1 đa phần là lab và công tác sinh viên
quản lý giản viên và cái event qtrong trên này kẹt xe kiểu j.,quản lý giảng viên và cái event quan trọng trên này kẹt xe kiểu gì.
"Xưởng đóng tàu 3son bọn đók còn gây áp lực lấy đất đc thì miễn BK còn trên khu đất vàng cho ""chung cư Phát Đạt"" thì n bịa bnh lý do chả đc.","Xưởng đóng tàu Ba Son bọn đó còn gây áp lực lấy đất được thì miễn Bách Khoa còn trên khu đất vàng cho ""chung cư Phát Đạt"" thì nó bịa bao nhiêu lý do chả được."
📰 Giá P: 3tr 📰 Số P: P502 - Tầng 5 📰 Loại P: Đơn Khép Kín 📰 Cầu Thang: Thang Bộ 📰 Tình Trạng: 15/03 Trống,📰 Giá Phòng: 3 triệu 📰 Số Phòng: P502 - Tầng 5 📰 Loại Phòng: Đơn Khép Kín 📰 Cầu Thang: Thang Bộ 📰 Tình Trạng: 15/03 Trống
B mk cs p ở ngõ 211 minh khai .,Bạn mình có phòng ở ngõ 211 Minh Khai .
Nấu ở t1 .,Nấu ở tầng 1 .
Cách cs 2-3 nhà là ra điowngf lớn r,Cách có 2-3 nhà là ra đường lớn rồi
📰 Mã Toà Nhà: F198 📰 Địa Chỉ: Ngõ 274 Trương Định 📰 Quận: Hai Bà Trưng,📰 Mã Toà Nhà: F198 📰 Địa Chỉ: Ngõ 274 Trương Định 📰 Quận: Hai Bà Trưng
Em cần tìm trọ khoảng 3tr đổ về vskk cs cửa sổ to chút ở Tạ Quang Bửu Mai Động Trần Đại Nghĩa Lê Thanh Nghị Trương Định,Em cần tìm trọ khoảng 3 triệu đổ về vệ sinh khép kín có cửa sổ to chút ở Tạ Quang Bửu Mai Động Trần Đại Nghĩa Lê Thanh Nghị Trương Định
Minh Khai vì e đg hc ở cạnh nhà sách bách khoa muốn từ 3 5km đổ về,Minh Khai vì em đang học ở cạnh nhà sách bách khoa muốn từ 3 5km đổ về
"bác tham khảo p này 3tr vskk cs cửa sổ thoáng ạk, hơi mệt ph leo bộ thui ngõ 274 trương định ạk","bác tham khảo phòng này 3 triệu vệ sinh khép kín có cửa sổ thoáng ạ, hơi mệt phải leo bộ thôi ngõ 274 Trương Định ạ"
Giá s ạk,Giá sao ạ
mk gửi b ttin ạ,mình gửi bạn thông tin ạ
Cho em xin ttin p này vời ạk,Cho em xin thông tin phòng này với ạ
Mk pass p ở Định Côg cs cửa sổ siêu to ạk,Mình pass phòng ở Định Công có cửa sổ siêu to ạ
📰 Nội Thất Cơ Bản: Điều hoà nóng lạnk giường tủ kệ bếp máy giặt chung tủ lạnk 📰 Dv: Điện 4k/ số nc 120k/ ng net 100k/ p,📰 Nội Thất Cơ Bản: Điều hoà nóng lạnh giường tủ kệ bếp máy giặt chung tủ lạnh 📰 Dịch Vụ: Điện 4k/ số nước 120k/ người net 100k/ phòng
dv chung 100k/ ng 📰 Gửi Xe Máy: Free 📰 Gửi Xe Điện: Ko nhận xe điện 📰 Ngõ/Bãi: Ngõ xe ba gác,dịch vụ chung 100k/ người 📰 Gửi Xe Máy: Free 📰 Gửi Xe Điện: Không nhận xe điện 📰 Ngõ/Bãi: Ngõ xe ba gác
Kn kì 2026.1 ms miễn,Khả năng kỳ 2026.1 mới miễn
Lớp mìnk hệ sie cg ik qs kì này hp tụi n tận 44tr cơ =))) bé nào ko hc tiếng ah thì đỡ dc gần 10tr,Lớp mình hệ SIE cũng đi quân sự kỳ này học phí tụi nó tận 44 triệu cơ =))) bé nào không học tiếng anh thì đỡ được gần 10 triệu
"Dm lm t mừng hụt mak, tưởng hp tăng nên trg thw cho free qs 😭","Địt mẹ làm tao mừng hụt mà, tưởng học phí tăng nên trường thương cho free quân sự 😭"
"Haui tiền qsu hơn 8 củ đây nek, cộng tiền hok nx 23 củ.","Đại học Công nghiệp Hà Nội tiền quân sự hơn 8 củ đây nè, cộng tiền học nữa 23 củ."
Chớt lâm sàn,Chết lâm sàng
shao bách khoa vẫn bắt đóng tiền hok qsu zay ạk😞 em tưởng cs tbao miễn từ đầu 2026 rùi mak ?,sao bách khoa vẫn bắt đóng tiền học quân sự vậy ạ😞 em tưởng có thông báo miễn từ đầu 2026 rồi mà ?
lm phát quả tăng qá 15% đã sốc r 😞 h bắt đóng gần 20m,làm phát quả tăng quá 15% đã sốc rồi 😞 giờ bắt đóng gần 20 triệu
Kì hè cs đc miễn ch ạk,Kỳ hè có được miễn chưa ạ
"chính phủ cs lên ttin giải đáp r, b cs thể vào đọc thêm nhe.","chính phủ có lên thông tin giải đáp rồi, bạn có thể vào đọc thêm nhe."
trg mik 23m cả qsu+tiền hk2 đây🫠,trường mình 23 triệu cả quân sự+tiền học kỳ 2 đây🫠
kbt s chứ t hc neu còn 0 thấy tbao tiền qsu ph nộp hay 0,không biết sao chứ tôi học Đại học Kinh tế Quốc dân còn không thấy thông báo tiền quân sự phải nộp hay không
Gì zữ z,Gì dữ vậy
"Miễn cho năm sau th chứ, h miễn thì thiệt cho mấy b hok hồi kì 1 chớ","Miễn cho năm sau thôi chứ, giờ miễn thì thiệt cho mấy bạn học hồi kỳ 1 chứ"
26 đây gần 20 là 550 1 tín ak,26 đây gần 20 là 550 1 tín à
chx cs hiệu lực ắ,chưa có hiệu lực á
A mk hok bk mk thấy ổng giỏi lắm nma cr của ổng là 1 chj hok côg đoàn,Anh mình học bách khoa mình thấy ổng giỏi lắm nhưng mà crush của ổng là 1 chị học Công đoàn
ko ph trg top hay j ms đc que zaiiii bk đâu qtrong hợp nhau ko thoi còn mk từng quen zai bk và thấy trải nghiệm như cec ))).,không phải trường top hay gì mới được quen trai bách khoa đâu quan trọng hợp nhau không thôi còn mình từng quen trai bách khoa và thấy trải nghiệm như cặc ))).
Trải nghiệm cá nhân ko đánh đồng tất cả nka,Trải nghiệm cá nhân không đánh đồng tất cả nha
bách khoa cs ng ngu ng giỏi màk b như mk ngu ngu cs ny là dzui r🐧 mak bách khoa cs mấy thành phần... cẩn thận lại dính vào =))),bách khoa có người ngu người giỏi mà bạn như mình ngu ngu có người yêu là vui rồi🐧 mà bách khoa có mấy thành phần... cẩn thận lại dính vào =)))
"bth mak b, b quen qua mạng ấy","bình thường mà bạn, bạn quen qua mạng ấy"
Muốn bắt chuyện ngoài đời cơ cậu TvT,Muốn bắt chuyện ngoài đời cơ cậu TvT
Bách Khoa cũg cs ng này ng nọ màk bn tôi quen một ôg ah Bách Khoa mông nở lắm b cs nhu cầu ko,Bách Khoa cũng có người này người nọ mà bạn tôi quen một ông anh Bách Khoa mông nở lắm bạn có nhu cầu không
